key_mlbam,name
464340,Arismendy Castillo
464341,Chin-lung Hu
464342,Edgar Quintero
464345,Henry Arias
464347,Simon Fletcher
464348,Michael Lysaught
464349,Kengshill Pujols
464350,Grant Karlsen
464351,Kelvin Pichardo
464352,Ron Galvan
464354,Carlos Gonzalez
464355,Epifanio Gomez
464359,Miguel Marrero
464367,Cristian Hernandez
464368,Willy Crafort
464370,Ezequiel Selen
464371,Juan German
464372,Ignacio Medrano
464374,Amauri Guzman
464376,Alvaro Marrero
464377,Joe Munoz
464379,Marlon Solorzano
464380,Cole Speier
464381,Robert Vasquez
464382,Anderson Diaz
464384,Taylor Pullins
464385,Maximo Mendez
464387,Angel Rosario
464388,Oliver Francisco
464389,Yanery Vasquez
464390,Tony Peralta
464391,Jose Cruz
464392,Ronald Sanchez
464393,Carlos Silva
464394,Christian Acosta
464395,Gustavo Suescun
464399,Jean Melendez
464400,Henry Sosa
464402,Felix Peguero
464403,Jose Duran
464404,Hermes Teran
464406,Maximo Griffith
464407,Cristo Arnal
464408,Carlos Villalona
464411,Ciro Rosero
464414,Alex Castillo
464415,Richard Martinez
464416,Yohan Pino
464417,Daniel Perez
464418,Danni Delgado
464420,Craig Markel
464423,Carlos Colmenares
464425,Angel Calero
464426,Denis Phipps
464427,Dario Carvajal
464431,Erick Medina
464432,Eddy Nunez
464433,Juan Francisco
464436,Clevelan Santeliz
464438,Henry Sterling
464439,Hiroyuki Ito
464440,Motoi Okoshi
464441,Takashi Uchinokura
464442,Hidecki Kato
464443,Hidefumi Hara
464444,Kiyoshi Arai
464445,Tsutomu Yamada
464446,Joselin Montero
464447,Rob Augustine
464450,Julio Zorrilla
464453,Tony Sylvestri
464454,John McCarthy
464455,Steve Nowak
464457,Jeremy Snure
464458,Juan Linares
464459,Juan Polanco
464461,Eddie Lara
464462,Arturo Paulino
464464,T. J. Rosenthal
464465,Richard Winter
464470,Drew Jackson
464471,Rich Palumbo
464472,Steve Dempsey
464473,Richard Ramirez
464474,Jacen Martinez
464475,Chad Devereux
464476,Enrique Barrera
464477,Jonathan Romero
464479,Brian Huie
464480,Billy Ashley
464481,Steven White
464482,Jim Agemy
464483,Steven Lopez
464490,Dimerson Nunez
464496,Rodney Lung
464497,Steve Overeem
464498,Greg Lunsford
464499,Stephen Owens
464500,Wade Lytle
464501,Paul Opdyke
464502,Steve Osik
464503,Rich Ostopowicz
464504,Larry Oedewaldt
464506,Tom Powers
464512,Tom Peters
464514,Andy Rickman
464516,Sammy Rodriguez
464517,Tomas Rodriguez
464520,Ronaldo Romero
464521,Marcileno Reed
464523,Winnie Relaford
464525,Scott Randolph
464526,Eric Reinholtz
464527,Tom Rice
464530,Andy Ruscitto
464531,Dennis Ryans
464532,Rob Riccio
464534,Brad Robinson
464535,Kevin Reichardt
464536,Mike Rogers
464537,Frank Ramirez
464538,Javan Reagans
464539,Seth Reeser
464540,David Richardson
464541,Brent Roberts
464542,Barry Robinson
464543,Kevin Robinson
464545,Guillermo Abreu
464546,Damian Torino
464547,Carlos Campusano
464549,Leonardo Patino
464551,Ricky Barrett
464553,Rogelio Arias
464554,Luis Scheker
464556,Carlos Carrera
464559,Maximo White
464560,Sigfrido Barrera
464561,Jorge Vazquez
464563,Manny Gonzalez
464565,Iluminado Veras
464566,Gamalier Sosa
464568,Andreaus Lewis
464569,Elvis Jimenez
464573,Victor Castillo
464576,Carlos Mercedes
464579,John James
464580,Vicente Garcia
464581,Domingo Brito
464583,Alberto Mosquea
464584,John Stratton
464585,Elinton Jasco
464586,Ariel Martin
464587,Chris Facione
464588,Eloy Arano
464590,Anthony King
464592,Beneris Marte
464593,Fausto Macey
464594,Francis Santana
464602,Dennys Abreu
464603,Wilmer DeJesus
464605,Mike Lawrence
464606,Darryl Brinkley
464607,David Alvarado
464608,Jim Boudreau
464609,Alan Griffin
464612,Joey Aragon
464613,Kevin Jones
464615,Kent Willis
464617,Chuck Stanhope
464618,Kyle Shade
464619,Jose Rivera
464620,Wellington Sanchez
464621,Tim Rodgers
464622,Rob Andrakin
464623,Mark Clemons
464624,David Gooda
464625,Steve Clark
464626,Greg Toler
464628,Leo Hernandez
464629,Angel Cespedes
464632,Doug Duke
464633,Manny Salinas
464634,Jesus Herrera
464635,Mike Pavelka
464636,Tony Fetchel
464637,Dion Beck
464639,Sam Ali
464641,Tim Byron
464642,Pat Alicea
464643,Rene Capellan
464647,Rafael Rosario
464649,Curtis Charles
464650,Eddy Martinez
464652,Americo Peguero
464653,Juan Guzman
464654,Hugo Verdugo
464656,Alex Martinez
464657,Alberto Acosta
464659,Omar Hurtado
464666,Cristobal Rodriguez
464668,Brad Evans
464670,Mike Ayers
464671,Aquiles Torrealba
464678,Manuel German
464680,Simon Sanchez
464685,Manny Vazquez
464687,Eddy De Los Santos
464691,Radhame Peguero
464697,Pete Southall
464698,Matt Levan
464699,Edy Barthelemy
464705,Alan Zambrano
464706,Oscar Montero
464708,Rolando Valles
464710,Bryan Raino
464712,Henrry Alvarez
464713,Joseph Delgado
464714,Keino Perez
464719,Jason Davis
464722,Bienvenido Polo
464732,Yovanny Lopez
464734,Ender Otanez
464735,Henry Borjas
464736,Jesus Lama
464737,Shawn Barry
464738,Joaquin Garcia
464739,Nick Dempsey
464746,Isauro Pineda
464747,Rigoberto Loya
464748,Miguel Rubio
464749,Ramon Garcia
464752,Luis Acosta
464753,Marco Banez
464756,Gustavo Escobar
464758,Miguel Rizo
464759,Jesus Rodriguez
464760,Martin Malpica
464761,Angel Bastardo
464762,Pablo Briceno
464765,Javier Hernandez
464766,Miguel Jauregui
464768,Jorge Moreno
464770,Eddi Candelario
464773,Luis Rodriguez
464775,Jose Gonzalez
464776,Phil Davis
464777,Jason Farmer
464778,Kenji Garcia
464780,Rene De Los Santos
464781,Francisco Cedano
464782,Enoc Rodriguez
464783,J. J. Brock
464785,Kalin Foulds
464786,Tye Hanseen
464787,Ben Bertrand
464788,Scott Clackum
464792,Ben Slemmer
464794,Leonel Cabrera
464795,Domingo Ramirez
464796,Dan Singletary
464797,Aaron Gordnier
464802,Michael Wallis
464804,Chris Dorsett
464810,Tom Hage
464811,Jose Gomez
464812,Cristobal Correa
464813,Aureliano Mejias
464816,Hector Rijo
464817,Ignacio Puello
464821,Mike Terry
464822,Lew Ross
464823,Jason Klatt
464825,Earl Guilliams
464826,Albert Jones
464827,Lou Chighisola
464829,Silas Harris
464832,Ken Lesner
464836,Jose Rojas
464837,Porter Washington
464838,Kevin Goolsby
464839,Scott Halisky
464840,Darren Merrill
464842,Elvin Beltre
464845,Rich Jelovcic
464847,Chris Swiatkiewicz
464849,Norberto Lopez
464851,Castulo Valdez
464852,Tony Blankenship
464853,Jason Latham
464855,Billy Barker
464858,Jeff Wallace
464859,Dan Wiggins
464861,Juan Rodriguez
464862,Matt Sollenberger
464864,Mike Finnegan
464865,Reynaldo Vargas
464867,Deivi Mendez
464868,Nick Sunderman
464869,Sendy Rleal
464871,Manuel Bale
464872,Jackson Crowther
464873,Laumin Bessa
464875,Wallys De La Cruz
464877,Brad Wise
464881,Aneury Guerrero
464883,Christian Batista
464886,Carlos DeLeon
464888,Daniel Arias
464891,Ramon Rivera
464893,Ruben Cabrera
464894,Héctor Perozo
464900,Alex Romero
464902,Max Tremblay
464903,James Davis
464904,Raymond Wright
464906,Julio Salazar
464908,Winfield Garcia
464910,Brett Willemburg
464914,Manuel Ramirez
464917,Justin Headley
464918,Rusty Gray
464919,Ryan Crist
464920,Francesco Imperiali
464922,Williams Figueroa
464926,Nate Wright
464927,Alberto Lambis
464929,Octavio Cordero
464930,Yesson Berroa
464931,Sandy Nin
464939,Carlos Sencion
464942,Alexander Penalo
464943,Pedro Cotto
464944,Johany Abreu
464946,Alfredo Fernandez
464947,Rafael Sanchez
464951,Shaun Shiery
464962,Josh Ervin
464963,Gabriel Alfaro
464968,Luis Tejada
464972,John Allender
464976,Manuel Pichardo
464977,Michael Rodriguez
464979,Manny Sena
464983,Carlos Amaro
464985,Jose Pedrozo
464987,Daniel Portorreal
464988,Derick Francisca
464989,Victor Medina
464991,Luany Sanchez
464992,Gaury Torres
464993,Santo Garcia
464999,Ivan Cedeno
465000,Jose Herrera
465002,Frank Martinez
465004,Charlie Griffin
465005,Emilis Guerrero
465008,Gary Galvez
465009,Kevin Sullivan
465012,Sammy Leon
465015,Leyson Séptimo
465016,Julio Puentes
465017,Alex Valdez
465019,Fernando Acosta
465022,Israel Gutierrez
465023,Manuel Centeno
465025,Norman Lopez
465027,Scott Mitchinson
465029,Noe Rodriguez
465030,Juan Mercedes
465031,Luke Thwaites
465032,Dionis Rodriguez
465033,Salvador Valdez
465036,Manuel Cabeza
465038,Alejandro Soto
465040,Yulman Ribeiro
465041,Francisco Cervelli
465042,Juan Baez
465043,Gustavo Omana
465047,Samuel Medina
465048,Jorge Tang
465049,Jesus Bolivar
465050,Jose Bastardo
465051,Wilfredo Rodriguez
465052,Giornale Sena
465053,Albio Morales
465055,Antonio Westfield
465056,Angel Marquez
465057,Auddy Soto
465058,Luis Sierra
465059,Giovanni Izquierdo
465060,David Espinoza
465061,Andy Zarate
465062,Redne Fuenmayor
465064,Luis Peguero
465065,Sergio Escalona
465066,Adam Lingenfelter
465067,Ashley Farr
465068,Gerson Manzanillo
465070,Wascar Solano
465071,Juan Rafael
465072,Derek Tillman
465073,Jose Urena
465075,Jenzo Acevedo
465076,Deonel Garcia
465077,Alexis De La Rosa
465079,Ramon Hernandez
465080,Kevin Sewell
465081,Ramon Suero
465082,Walter Tejeda
465083,Keyter Collado
465084,Edward Rodriguez
465085,Justin Brown
465088,Jarret Sues
465089,Will Quaglieri
465090,Efrain Ramos
465091,Federico Julio
465092,Nelson Sinfonte
465093,Anthony Granato
465095,Carlos Moya
465096,Charles Hidalgo
465098,Luis Arlet
465100,Adriano Ramirez
465101,Juan Mejia
465103,Jorge Figueroa
465107,J. B. Diaz
465108,Bob Stefanik
465109,Ross Urshan
465110,Bill Bellman
465112,Chris Anderson
465114,Mike Smith
465115,Jamie Phillips
465117,Randy McDermott
465118,Gordy Burke
465119,Yoshitaro Ban
465120,Kazuharu Yamazaki
465122,Jose Pett
465123,Mark Alexander
465124,Tim Hannah
465126,Randy MacNeill
465127,Andy Paul
465129,David Wyss
465131,Kacy Hendricks
465132,Glen Cullop
465133,Mike Steele
465136,Ron Dale
465137,Yason Torres
465138,Chad Plonk
465140,Trent Maxwell
465142,Tony Perez
465143,Gary Phillips
465144,Mike Dumas
465146,Mark Brincks
465147,Chris Hunt
465148,Alexander Gomez
465149,Brian Heather
465150,Jim Smith
465151,Alberto Blanco
465152,Shawn Knott
465153,Larry Shenk
465154,Luis Garcia
465158,Andy Rohn
465159,Daniel Russell
465160,Michael Ryser
465164,Roberto Robles
465169,Carlos Rivera
465170,Fred Reyes
465171,Johnny Reyes
465172,Milt Richardson
465174,Victor Rosario
465176,Joseph Redman
465177,Brett Roach
465178,Lindsey Robinson
465180,Kyle Reagan
465184,Jose Romero
465186,Ricky Rigsby
465188,Jose Rodriguez
465189,Eric Perry
465190,Dan Peters
465191,Tim Piechowski
465195,Jose Palos
465196,Mickey Peyton
465197,Marcus Pilkinton
465199,Donn Perno
465200,Gary Peters
465202,Kevin Pickens
465203,Steve Polverini
465208,Lauriano Persia
465212,Freddy Padilla
465216,David Parouse
465217,Jeff Payne
465218,Dominic Pierce
465220,Cristian Mota
465221,Mike Kane
465223,Alex Cardona
465225,Brian Culp
465226,Tony Turnbull
465227,Argenis Labarca
465228,Jason Thomas
465230,Tony Rush
465231,Modesto Villarreal
465232,Todd Genke
465234,Dave Ravitz
465235,Rich Hawkins
465241,Mike Olexa
465242,K. J. Jackson
465243,Jacob Serrato
465244,Ryan Castle
465245,Sean Hennessy
465246,Scott Barstad
465247,Mike Wood
465253,George Strus
465254,Steve Biermann
465258,Travis Shows
465260,Billy Gross
465262,Darren Phillips
465263,Damon Allen
465264,Dave Oiler
465266,John Harris
465269,Jim Dorsey
465270,Mike Whitfill
465273,Camp Campbell
465275,Ron Kitchen
465276,Gerald Roberson
465277,Marlon Colon
465279,Ricardo Jimenez
465282,Randel Wiesner
465283,Steve Lankard
465285,Barry Wohler
465287,Lance Rathmell
465289,Ted Milner
465290,Ovidio Frias
465292,Craig Weissmann
465293,Dave Graybill
465295,Juan Santamaria
465296,Jeff Perry
465298,Gary Brahs
465299,Jeffrey Hull
465300,Alex Ojea
465301,Al Quintana
465302,Andres Selga
465304,Antonio Caceres
465306,Tommy Harrison
465308,Nezi Balelo
465309,John Polson
465311,Dave Montiel
465312,Bob Craskey
465315,Jeff Spencer
465316,Uriel Martinez
465319,Jeff Motes
465321,Gabriel Rincones
465323,Al Barsoom
465324,Pookie Bernstine
465329,Jose Figueroa
465331,Juan Sangeado
465336,Regino Nolasco
465338,Alberto Lluberes
465339,Cristian De La Rosa
465342,Arsenio Arcangel
465343,Obispo Brito
465346,Yorkis Guzman
465348,Danny Serrano
465349,Victor Morales
465350,Ricardo Romo
465352,Jose Nunez
465355,Javier Calzada
465356,Fred Lindberg
465360,Carlos Pichardo
465371,Jye Pitt
465375,Alvin Alcantara
465376,Derek Forchic
465378,Juan Frias
465381,Audo Vicente
465385,Noe Villalobos
465386,Primitivo Molina
465387,Alex Ahumada
465389,Darlin Valdez
465390,Kent Brown
465392,Estanislao Vallejo
465393,Rolando Paz
465399,Angel Caraballo
465401,Ralph Flores
465403,Reuben Fontanes
465406,Matt Priess
465408,Wade White
465411,Billy Putnicki
465412,Mark Richards
465422,Claudio Figueroa
465423,Carlos Arballo
465425,Erick Salazar
465428,Jerry Lynde
465429,Ryan Greene
465433,Steve Ashley
465434,Samir Martinez
465439,Scott Lawler
465440,Eduardo Martinez
465445,Sonny Cortez
465448,Saul Montoya
465449,Emilio Acosta
465451,Toribio Valdez
465452,Eric Igualada
465455,Cody Morrison
465457,Ramon Valdez
465459,Rodney Dickinson
465460,Mario Hernandez
465467,Ernies Baez
465469,Takehito Ishida
465470,Masahiro Tanaka
465471,Cristino Munoz
465473,Jorge Lopez
465477,Aaron Lough
465478,Jason Martin
465479,Marc Pellicciotta
465480,Ryan Ballard
465481,Casey Bates
465482,Kirk Griffin
465483,Demetrius Beverly
465484,Josh Marn
465486,Chris Morelock
465487,David Player
465488,Tony Martelli
465489,Steve Moses
465490,Drew Thomas
465491,Jeremy Gross
465492,Randy Driscoll
465494,Willy Marin
465495,Jim Na
465496,Pete Fukuhara
465497,J. D. Hardcastle
465499,Alex Lelless
465500,Brett Craun
465501,Felix Gonzalez
465504,Brent Rasmussen
465505,Bladimir Carofiles
465509,Gabriel Damato
465510,Samuel Martinez
465512,Javier Vargas
465513,Henry Encarnacion
465514,Roberto Sanchez
465515,Mike Riveles
465516,Sandy Hiraldo
465517,Jon Hamel
465518,Elinton Moronta
465519,Mario Ramos
465520,Emilio Sanchez
465524,Gabriel Romero
465526,Jesus Vega
465528,Ryan Pond
465531,Reinaldo Barrera
465532,Gabriel Mercedes
465533,Kelvin Garcia
465535,Melvin Perez
465536,Andri Gomez
465540,Tom Baginski
465542,Chris DeShetler
465544,Carlos Moreta
465545,Miguel Villilo
465548,Dusty Reynolds
465558,Gregorio Pimentel
465560,Travis Rush
465564,Dan O'Gara
465567,Chad Sosebee
465570,Reggie Gonzalez
465571,Jean Alayon
465581,Martin Selmo
465583,Juan Sandoval
465584,Rutky Vasquez
465589,Ian Harvey
465590,Eddie De La Cruz
465592,Dytarious Edwards
465593,Carlos Martínez
465595,Dwayne Pugh
465599,Edgar Guaramato
465600,Brian Purcell
465601,Brian Curtin
465602,Craig Marquie
465603,Antonio Sucre
465607,Somer Gonzalez
465610,Luis Lopez
465612,Donald Julio
465614,Mauber Lopez
465615,Ching-Lung Lo
465616,George Delgado
465629,Edward Mujica
465630,Julio Pinto
465634,Albert Vargas
465635,Enrique Vasquez
465639,Fernando Quijada
465640,Raymon Sanchez
465641,Ezemir Reinoso
465642,Cesar Cespedes
465652,Randy Garcia
465656,Gabriel Alvarez
465657,Joakim Soria
465659,Lach Dale
465662,Maximo De La Cruz
465665,Jesus Rodriguez
465667,Jarad Mangioni
465668,Roger Bernadina
465669,Carlos Mendez
465670,Jose Cardona
465674,Pedro Ciriaco
465676,Jose Maria
465677,Lukas Krause
465678,Matthew Kaercher
465679,Sam Deduno
465680,Juan Guzman
465685,Juan Camilo
465686,Rafael Batista
465688,Gabby Delgado
465690,Tomoshi Aoki
465691,Edwin Wilson
465694,Miguel Matos
465696,Fidel Hernandez
465697,Enmanuel Osorio
465698,Juan Apodaca
465699,Hector Arias
465700,Pedro Lorenzo
465701,Marlon Arias
465703,Emilio Marcos
465705,Brad Harman
465706,Mitch Graham
465708,Jose Ortiz
465711,Jairo Cuevas
465713,Yancarlos Ortiz
465716,Yusuke Arakawa
465717,Javier James
465719,Francisco Felix
465720,Sebastian Pena
465721,Guillermo Urbina
465726,Leonardo Parra
465727,Juan Delgado
465728,Jose Caraballo
465730,Orlando Medina
465731,Wilander Cruz
465733,Joaquin Saldana
465734,Carlos Peralta
465737,Jose Jimenez
465739,Anehudy Carlos
465741,Victor Serrano
465742,Dushan Ruzic
465743,Segundo Chourio
465745,Nestor Delgado
465748,Fernando Encarnacion
465749,Gredlis Francisco
465750,Rodolfo Cardona
465751,Julian Serrano
465752,Gabriel Montero
465753,Pedro Florimón
465754,Stephen Grasley
465756,Elio Sarmiento
465757,Anillins Martinez
465758,Ken Geiersbach
465759,Kristhiam Linares
465760,Brad Cherry
465761,B. J. Lange
465762,Tim McIlvaine
465763,Joey Siak
465764,Jeff Justice
465765,Blake Schultz
465766,Nolan Moser
465767,Garrett Alwert
465768,Ronny Marte
465770,Carlos Arias
465771,Bret Underwood
465772,Joseph Scott
465773,Chris Brown
465774,Edward Cordero
465776,Brian Medley
465777,Matt Parrish
465779,Joe Serfass
465780,Albis Bustillos
465781,Willy Osorio
465782,Brad Hoffpauir
465783,Carlos Ramos
465784,Everth Cabrera
465785,Justin Henington
465786,Juan Solano
465787,Felin Santana
465789,Alex Vargas
465790,Emenejildo Arias
465792,Sergio Sanchez
465793,Josh Foshie
465797,David Guild
465798,Geoff Cullen
465802,Chad Connors
465803,Rafael Santos
465804,Primitivo Nunez
465807,Ariel Garcia
465809,Miguel Zorrilla
465812,Jose Columna
465814,Jose Pimentel
465816,Rafael Ozuna
465817,Ray Asher
465818,Nigel Alejo
465819,Earl Agnoly
465822,Roberto Paredes
465823,Ursino Lugo
465824,Julio Perez
465825,Mark Roman
465827,Ray Hofer
465833,Vance Tucker
465834,Pat Abbatiello
465835,Paul Abbatinozzi
465836,Glenn Abraham
465839,Jeff Ahr
465841,John Albertson
465846,Jeff Allison
465847,Greg Prusia
465848,Joe Pagan
465849,George Penrod
465850,Scott Perry
465851,Craig Proctor
465852,Bryan Parks
465853,Kenneth Penland
465854,Rich Pfaff
465855,Marco Paddy
465857,Steve Pearse
465865,Jose Perez
465867,Rusty Phillips
465872,Dan Saldana
465873,John Santarini
465882,Craig Scott
465885,Tony Shade
465886,Christopher Shebby
465888,Mark Shrewsbury
465889,Mario Silva
465890,Jeffrey Simmons
465893,Robert Somerville
465894,Patrick Stivers
465895,Jeff Stout
465896,Peter Schmidt
465897,Bob Scott
465898,Eric Shoup
465899,David Slavin
465900,Adam Smith
465901,Lawrence Smith
465902,Scott Spurgeon
465903,Michael St. Esteben
465904,Mark Standiford
465905,Joe Saccomanno
465906,Gary Schoonover
465908,Benjamin Shreve
465909,Jim Ridenour
465910,Jamie Surratt
465911,Joe Fuccillo
465912,Carlos Garcia
465914,Bill Adams
465915,Dennis Stutts
465916,Dale Lyde
465917,Juan Zapata
465918,Urbano Quintana
465919,Jackie Rife
465920,Lance Sanders
465921,Bryan Wiegandt
465922,Steve Ferrante
465923,Ariel Deno
